"COUNTRY","Country","VAR","Variable","CUR","Currency","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,10,,
"IRL","Ireland","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,9,,
"IRL","Ireland","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,10,,
"IRL","Ireland","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,10,,
"IRL","Ireland","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,4,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,,"C","Non-publishable and confidential value"
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,72,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,73,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,74,,
"IRL","Ireland","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,73,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2008","2008","EUR","Euro","6","Millions",,,37,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2009","2009","EUR","Euro","6","Millions",,,34,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2010","2010","EUR","Euro","6","Millions",,,37,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2011","2011","EUR","Euro","6","Millions",,,39,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2012","2012","EUR","Euro","6","Millions",,,43,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2013","2013","EUR","Euro","6","Millions",,,75,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2014","2014","EUR","Euro","6","Millions",,,98.6,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2015","2015","EUR","Euro","6","Millions",,,118.2,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2016","2016","EUR","Euro","6","Millions",,,112,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2017","2017","EUR","Euro","6","Millions",,,116.7,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2018","2018","EUR","Euro","6","Millions",,,122.5,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2019","2019","EUR","Euro","6","Millions",,,127.3,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2020","2020","EUR","Euro","6","Millions",,,101.1,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","NAT","National currency","2021","2021","EUR","Euro","6","Millions",,,87,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2008","2008","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2009","2009","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2010","2010","EUR","Euro","6","Millions",,,4,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2011","2011","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2012","2012","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2013","2013","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2014","2014","EUR","Euro","6","Millions",,,0.3,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2015","2015","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2016","2016","EUR","Euro","6","Millions",,,0.1,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2020","2020","EUR","Euro","6","Millions",,,34.5,,
"NLD","Netherlands","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2021","2021","EUR","Euro","6","Millions",,,25,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,61.404,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,52.131,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,56.858,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,67.237,,
"NLD","Netherlands","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,65.857,,
